num,date,rating,userName,content
5103,2021년 8월 8일,5,최병권,꿀
5104,2021년 7월 21일,5,inhak song,꿀잼
5105,2021년 7월 18일,5,정원빈,파팅
5106,2021년 8월 23일,5,DY' Lee,재밌어요
5107,2021년 7월 18일,5,박정영,꿀잼
5108,2021년 8월 26일,5,홍창기,gpod
5109,2021년 7월 27일,5,윤그뉵,재밌군
5110,2021년 8월 1일,5,Ji Hu Ham,갓겜
5111,2021년 8월 12일,3,원기형,V746
5112,2021년 7월 17일,4,물개,재밌음
5113,2021년 7월 27일,5,아까,잼
5114,2021년 7월 24일,5,sangwook jeong,재밌어요
5115,2021년 7월 24일,4,think kani,잼씀
5116,2021년 7월 21일,5,Ho gry,개잼
5117,2021년 7월 22일,5,강민지,Good
5118,2021년 8월 17일,5,조현빈,조잼^^^^^^
5119,2021년 7월 19일,5,푸들아빠,👍👍👍👍👍👍👍
5120,2021년 7월 15일,5,김병국,재밌네요
5121,2021년 7월 16일,5,glacialface,재밋음
5122,2021년 7월 15일,5,김무용,굳
5123,2021년 7월 14일,5,김연호,대박
5124,2021년 7월 16일,5,김치프리미엄,굿
5125,2021년 7월 16일,5,이정식,재밋다
5126,2021년 7월 15일,5,최영민,잼나요
5127,2021년 7월 15일,5,뽁닥뽁닥이불,꿀잼
5128,2021년 7월 16일,5,유영광,재밌음
5129,2021년 7월 16일,5,리스크,재밌어요
5130,2021년 6월 21일,4,뚱이웅이와 함께하는멜로의 일상,우효!wwwwwwwwwwww
5131,2021년 6월 19일,5,박스타,재밋네요.
5132,2021년 6월 28일,5,윤병국,재밌네요!
5133,2021년 7월 10일,5,배고파,꾸르잼 ㅋㅋㅋ
5134,2021년 6월 25일,5,배재훈,재밌네요
5135,2021년 6월 20일,5,정우진,재밌어용
5136,2021년 6월 27일,5,김범수,굿게임...
5137,2021년 6월 27일,4,김상림,재미있음ㅎ
5138,2021년 7월 5일,5,김동현,재밌네요
5139,2021년 7월 11일,5,차재욱,재밌슴다
5140,2021년 7월 13일,5,상현김,재밋음
5141,2021년 7월 3일,4,유근영,재밋음
5142,2021년 7월 5일,4,woo tea,재밋네요
5143,2021년 6월 22일,5,lee chris,"굿 ,"
5144,2021년 6월 27일,4,김용준,재미있네요
5145,2021년 6월 21일,5,Lu. C - NotE tRaveLeR (JohN),재미써용
5146,2021년 6월 21일,5,김미남,잼있음
5147,2021년 6월 25일,5,박광명,재미있다
5148,2021년 6월 27일,5,M M (MarcusM),좋다규
5149,2021년 6월 21일,5,감성현,재미납니다
5150,2021년 7월 8일,5,김민선,졸ㅐㅁ
5151,2021년 7월 13일,5,이건준,잼남 가성비굳
5152,2021년 7월 9일,5,김정화,재미져요
5153,2021년 7월 3일,5,한병,재미있어요
5154,2021년 7월 1일,4,3614김민준,재미따
5155,2021년 7월 4일,5,김미선,재미있음
5156,2021년 7월 13일,5,검은색,배리굿
5157,2021년 6월 23일,4,시량,굳
5158,2021년 6월 20일,5,김진성,굳
5159,2021년 6월 28일,4,김명철,좋네요
5160,2021년 6월 22일,5,10년후인생,굿
5161,2021년 6월 25일,2,김유준,굿
5162,2021년 7월 15일,5,Chunghyo Koo,강추
5163,2021년 7월 14일,4,도리,굳
5164,2021년 7월 4일,5,spokey dokey,굳
5165,2021년 7월 7일,5,최현준,굳
5166,2021년 7월 5일,3,이희성,굿
5167,2021년 7월 6일,5,never 1,신선함
5168,2021년 6월 30일,5,김의주,굿
5169,2021년 7월 10일,5,김연우,굿
5170,2021년 6월 29일,5,김경회,굿
5171,2021년 6월 19일,5,트린이,굿
5172,2021년 7월 3일,5,이상원,굿
5173,2021년 7월 1일,5,김도현,굿
5174,2021년 7월 2일,4,박형진,좋아요
5175,2021년 7월 3일,5,박우람,굿
5176,2021년 7월 4일,5,진종완,굿
5177,2021년 7월 4일,5,김hello,좋아요
5178,2021년 7월 10일,5,J E,굿
5179,2021년 7월 12일,5,성진이주먹질,굿
5180,2021년 7월 7일,5,한범수,굿
5181,2021년 7월 7일,5,이병윤,재밌어요!
5182,2021년 7월 8일,4,김형진,잼써용
5183,2021년 7월 11일,5,주님제일교회,흔치않는
5184,2021년 7월 5일,5,Siwon Ree,잼잇어요
5185,2021년 7월 10일,5,양홍석,그냥 잼
5186,2021년 7월 7일,3,김창규,할만함
5187,2021년 6월 22일,5,임태형,존잼..
5188,2021년 7월 2일,5,손TV황금,잼나네요~~~~~
5189,2021년 7월 3일,5,지진현,굿겜!
5190,2021년 7월 5일,5,N A,재밋어요!!
5191,2021년 6월 23일,5,김이박,재밌네
5192,2021년 7월 14일,5,루루,와.....
5193,2021년 7월 13일,5,신지원,재밋어요
5194,2021년 6월 30일,5,김영삼,꿀잼
5195,2021년 6월 29일,5,잎새,잼슴
5196,2021년 6월 19일,5,bdtgBOY,Good
5197,2021년 7월 3일,5,애어른,굿겜
5198,2021년 7월 1일,5,김지성,Good
5199,2021년 7월 7일,5,김중혁,졸잼
5200,2021년 7월 12일,4,정경훈,킬링
5201,2021년 7월 3일,5,J P,갓겜
5202,2021년 7월 11일,5,김준우,잼잼
5203,2021년 6월 18일,5,탁션,재밌어요
5204,2021년 5월 22일,5,박관영,잼있음!
5205,2021년 6월 15일,5,임채훈,개꿀잼ㅎㅎ
5206,2021년 6월 19일,5,현낭,재미있다~~!!
5207,2021년 6월 10일,5,신봉준,시간 개빨리감
5208,2021년 6월 16일,3,이종일,나름재미있메요
5209,2021년 5월 24일,5,사자사자군,중독성이...
5210,2021년 5월 26일,4,박상욱,재밌네요
5211,2021년 6월 6일,5,신형진,재밌네요
5212,2021년 5월 24일,4,강태진,재밌네요
5213,2021년 6월 11일,5,최정빈,재밋덩
5214,2021년 6월 3일,5,이재옥,재밌네요
5215,2021년 6월 17일,1,정재영,재미없음
5216,2021년 6월 13일,5,한정환,재밌슴
5217,2021년 5월 29일,5,달콤한악어,단순명료
5218,2021년 6월 12일,4,문병철,재미남
5219,2021년 6월 9일,5,San Cho,재미써용
5220,2021년 6월 17일,4,술이카오스,재미있네요
5221,2021년 6월 14일,5,킹K,재미이따
5222,2021년 6월 4일,5,서진민,재미남
5223,2021년 6월 14일,5,한은덕,재미있음
5224,2021년 5월 29일,5,손상혁,중독성짱
5225,2021년 5월 26일,3,이광활,재미있습니다
5226,2021년 6월 2일,5,박상혁,굳
5227,2021년 5월 31일,5,김인철,굳
5228,2021년 5월 27일,5,박군,굳
5229,2021년 6월 10일,3,라퓨타,굳
5230,2021년 6월 10일,5,박중현,굳
5231,2021년 6월 13일,5,마정환,굳
5232,2021년 6월 16일,5,웅짱,굳
5233,2021년 6월 5일,5,노동선,굿
5234,2021년 6월 8일,5,김남운,굿
5235,2021년 5월 22일,5,best Ka,굿
5236,2021년 6월 6일,5,김남준,굿
5237,2021년 6월 6일,5,나현호,굿
5238,2021년 6월 16일,5,투탁,굿
5239,2021년 6월 5일,5,최연호,굿
5240,2021년 6월 16일,5,박성수,굿
5241,2021년 5월 24일,4,조영욱,굿
5242,2021년 5월 23일,4,김인문,굿굿
5243,2021년 6월 2일,5,김예빈,굿
5244,2021년 6월 5일,5,한영규,굿
5245,2021년 6월 17일,5,jongho kim (하늘바라기),굿
5246,2021년 5월 30일,5,벛꽃사쿠라,굿
5247,2021년 5월 23일,4,윤정욱,좋음
5248,2021년 5월 24일,5,김익현,좋아요
5249,2021년 6월 13일,5,장현웅,굿
5250,2021년 6월 6일,5,박동근,굿
5251,2021년 6월 1일,5,이재용,굿
5252,2021년 5월 31일,5,이윤범,굿
5253,2021년 6월 1일,5,유창수,굿
5254,2021년 6월 13일,5,남규,재밌어요!! :)
5255,2021년 5월 31일,5,채희재,잼나네요!!
5256,2021년 6월 17일,5,woon sun shin,잼나요~~
5257,2021년 6월 7일,4,권혁구,잼나요~~
5258,2021년 6월 16일,5,박경호,잼나요
5259,2021년 5월 26일,5,윤상수,할만함
5260,2021년 5월 22일,4,수수수,잼나네
5261,2021년 5월 28일,5,박강현,ㅂ재밌음
5262,2021년 5월 27일,5,성인,잼있네
5263,2021년 5월 30일,5,리범,잼나요
5264,2021년 5월 26일,4,minho kong,할만함
5265,2021년 6월 11일,5,Jaeseong Yoo,귯!
5266,2021년 6월 10일,5,으악으악,재밋어요!!
5267,2021년 6월 9일,5,김혁수,꿀잼
5268,2021년 6월 28일,5,찜빵이,짱
5269,2021년 6월 5일,5,뚜밥,젬남
5270,2021년 6월 1일,5,Jong Han Jeon,재밌음
5271,2021년 6월 11일,5,GB Lee,잼남
5272,2021년 6월 16일,4,이문수,재밋어요
5273,2021년 6월 11일,5,YOUNGJIN KIM,굿겜
5274,2021년 6월 15일,5,Gangyoung Seo,Good
5275,2021년 5월 28일,5,나무나무,bb
5276,2021년 6월 12일,5,최동호,짱
5277,2021년 5월 28일,5,Kkung Min,재밌음
5278,2021년 6월 14일,5,김나경,재밌어요
5279,2021년 5월 22일,5,김정훈,Good
5280,2021년 5월 28일,4,꿍코파파,Rnt
5281,2021년 6월 15일,5,SY P,재밌어요
5282,2021년 5월 26일,5,플로,꿀잼
5283,2021년 5월 30일,5,이승갑,짱
5284,2021년 6월 12일,5,성 열임,꿀잼
5285,2021년 5월 26일,5,이대현,재밌어요
5286,2021년 6월 12일,5,로또1등되어라,꿀잼
5287,2021년 6월 10일,5,김상호,bbb
5288,2021년 6월 16일,5,이이,갓겜
5289,2021년 4월 21일,5,신석환,재밋네요~
5290,2021년 5월 20일,5,유상현,재밌습니다.
5291,2021년 5월 18일,5,이라이,꽤재밋슴
5292,2021년 4월 26일,5,박정희,재미있어요!
5293,2021년 5월 4일,5,황해민,굿!!!
5294,2021년 5월 16일,5,Google 사용자,간단히 재밋음
5295,2021년 4월 24일,5,양치기북소년,재밌네요
5296,2021년 5월 6일,4,김gg,다소 빡심
5297,2021년 5월 9일,4,Munseong Jang,재밌습니다
5298,2021년 5월 10일,5,N o A,재밌어용
5299,2021년 4월 22일,4,러블리즈,빡시네
5300,2021년 4월 22일,5,이경중,재밋네요
5301,2021년 5월 13일,5,콜라뚜껑,재미있다ㅏ
5302,2021년 5월 18일,5,SangJin Bang,재미있네용
5303,2021년 5월 16일,5,김태윤,재미남ㅋㅋ
5304,2021년 5월 7일,5,강석희,부우라니오마런
5305,2021년 4월 23일,5,최익선,베리나이스
5306,2021년 5월 14일,4,신동근,시간따으기
5307,2021년 5월 17일,5,디바,앙귀모쮜
5308,2021년 5월 8일,5,박준영,재미있어요
5309,2021년 5월 24일,5,윤혜경,재미나요
5310,2021년 5월 15일,4,H -ero,오옹나이스
5311,2021년 4월 23일,4,Hyunsu Kim,재미있음
5312,2021년 4월 26일,5,고사리,잘만듦
5313,2021년 5월 17일,5,강중혁,재미써여
5314,2021년 4월 24일,4,디제이뻑가,좋아연
5315,2021년 5월 10일,5,MH K,재미있네요
5316,2021년 5월 17일,5,이은승,굿
5317,2021년 5월 3일,5,hyungseok kim,중독성 갑
5318,2021년 5월 4일,5,정용찬,굳
5319,2021년 5월 1일,5,김김우재,굳
5320,2021년 5월 17일,5,배철원,굳
5321,2021년 4월 25일,5,p,굳
5322,2021년 5월 6일,5,여긴어디,굿
5323,2021년 4월 20일,5,은재민,굿
5324,2021년 4월 20일,4,염통,굿
5325,2021년 5월 17일,5,so all,굿
5326,2021년 5월 10일,4,na Rodi,굿
5327,2021년 5월 4일,5,레레렛,굿
5328,2021년 5월 18일,5,기세영,굿
5329,2021년 5월 11일,5,이종민,굿
5330,2021년 4월 22일,5,힣범,굿
5331,2021년 5월 14일,5,김정환,굿
5332,2021년 5월 16일,5,신성욱,잼나내요..
5333,2021년 5월 12일,5,압득,기모띠
5334,2021년 4월 21일,5,박민재,재밋어유
5335,2021년 5월 14일,5,서윤호,나루토다
5336,2021년 5월 23일,5,델루나,개꿀잼
5337,2021년 5월 14일,5,윤성실,우와아
5338,2021년 5월 20일,4,진병훈,보통이네용
5339,2021년 5월 3일,5,Huuun J,재미이써용
5340,2021년 4월 25일,5,나무기린,존잼입니다
5341,2021년 5월 14일,5,flurry hodduck,잼있다
5342,2021년 4월 27일,5,터프가이,잼나요
5343,2021년 5월 4일,5,김래현,개꿀잼
5344,2021년 5월 19일,5,김학범,어렵네요
5345,2021년 4월 26일,5,Seung Jun Lee,잼나요
5346,2021년 5월 24일,5,김시욱,잼 !!!!!
5347,2021년 4월 25일,5,양동찬,꿀잼
5348,2021년 5월 15일,3,최규돈,Good
5349,2021년 5월 2일,5,김동우,재밌어요
5350,2021년 5월 19일,5,이영우,굿트
5351,2021년 5월 17일,5,장월생,재밋어요
5352,2021년 5월 19일,5,Nm Ch,레후
5353,2021년 5월 15일,5,허욱현,꿀잼
5354,2021년 5월 15일,5,정현범,잼슴
5355,2021년 4월 28일,5,키네마스터 쓰는 사람,재밌당
5356,2021년 4월 30일,4,이종수,재밌어요
5357,2021년 5월 6일,5,Jong yoon Shin,good
5358,2021년 5월 15일,5,진주홍,재밌음
5359,2021년 5월 5일,5,김정식,재밋어요
5360,2021년 4월 25일,5,이동열,재밌어요
5361,2021년 4월 25일,5,정현수,괜찮네
5362,2021년 5월 7일,5,김수민,졸잼
5363,2021년 5월 6일,5,박진현,재밌어요
5364,2021년 5월 15일,5,이창건,잼끔
5365,2021년 4월 27일,5,SR Hong,재밌어요~~~
5366,2021년 3월 25일,5,숲열,재미있어요!!
5367,2021년 4월 19일,5,이범호,잼나네 ㅋㅋ
5368,2021년 3월 30일,5,하중현,게어렵다 근데꿀잼
5369,2021년 3월 31일,5,박혁,어려지만 재미다
5370,2021년 4월 2일,5,도배르만,재미있음...진심
5371,2021년 4월 10일,5,한재윤,재미네....
5372,2021년 4월 3일,4,수드리,재밋음
5373,2021년 4월 6일,5,바라크리안,재밌습니다
5374,2021년 3월 25일,5,JY Bae,재밌네요
5375,2021년 4월 20일,5,김도균,잼ㅁ씀
5376,2021년 4월 17일,5,la lila,재밌러요
5377,2021년 4월 3일,5,김상민,재밌네요
5378,2021년 4월 18일,5,공원석,재밋습니당
5379,2021년 4월 1일,5,지혁준,완전 개꿀잼
5380,2021년 4월 9일,5,강귀준,굿~
5381,2021년 4월 8일,5,무명,재미남
5382,2021년 4월 9일,5,김창덕,굿....
5383,2021년 4월 12일,1,후라라랄,루루우느
5384,2021년 4월 11일,5,원도,잼있음
5385,2021년 4월 18일,5,이현준,재미있네요
5386,2021년 3월 30일,5,이강수,재미있어요
5387,2021년 4월 6일,5,송창원,굿 게임
5388,2021년 4월 4일,5,김민걸,개잼있음
5389,2021년 3월 27일,5,솔져,재미있어요
5390,2021년 4월 6일,5,강경묵,재미쪙
5391,2021년 4월 1일,5,J,재미있는듯
5392,2021년 4월 17일,5,이천희,굿
5393,2021년 4월 7일,5,조경준,굳
5394,2021년 4월 18일,5,이해권,굳
5395,2021년 3월 30일,5,짬뽕죠앙,굳
5396,2021년 4월 5일,5,남현우,굳
5397,2021년 4월 17일,5,김지혁,좋아요
5398,2021년 3월 31일,3,최상규,굿
5399,2021년 3월 29일,5,송대성,재미있는
5400,2021년 4월 1일,5,덕구,재밌다
5401,2021년 4월 12일,5,르브론제임스,굿
5402,2021년 4월 15일,5,정병기,굿
5403,2021년 4월 16일,5,마인드,굿
5404,2021년 3월 31일,5,최광오,굿
5405,2021년 3월 31일,5,필로소피아,좋아요
5406,2021년 4월 10일,5,강상구,굿
5407,2021년 4월 12일,5,황금굴,굿
5408,2021년 3월 29일,5,최야롱,굿
5409,2021년 4월 14일,5,박준혁,굿
5410,2021년 4월 16일,5,임종모,굿
5411,2021년 4월 15일,5,김종우,구5
5412,2021년 4월 4일,5,권태현,잼잇음
5413,2021년 4월 4일,5,최수영,잼나네
5414,2021년 4월 17일,5,끼룩새,재미쓰요
5415,2021년 3월 29일,5,송재,Good Game
5416,2021년 4월 3일,5,야생곰TV,꿀잼임
5417,2021년 4월 3일,4,김재근,ㄹㅇ홍
5418,2021년 4월 3일,5,정순이,재밌어요!!
5419,2021년 4월 18일,5,임성혁,재밌어요
5420,2021년 4월 3일,5,김태영,구뜨
5421,2021년 4월 19일,5,조한석,대작
5422,2021년 4월 18일,5,gomgomdorr,재밌네
5423,2021년 4월 9일,5,PC 카트G,잼잼
5424,2021년 4월 4일,5,박수형,재밌어요
5425,2021년 3월 25일,5,Jeehoon Kang,구뜨
5426,2021년 4월 10일,5,K YA,재밌어요
5427,2021년 4월 20일,5,Eui Whan Kim,Good
5428,2021년 4월 3일,3,이재순,잼
5429,2021년 4월 1일,5,미세스권,재밌어요
5430,2021년 4월 15일,5,무룡,졸잼
5431,2021년 4월 2일,5,치킨,잼네
5432,2021년 4월 10일,4,김용희,굿스
5433,2021년 4월 13일,5,최정민,재밌어요
5434,2021년 3월 30일,5,이용현 (카누TV),잼남
5435,2021년 4월 3일,5,hot dog,good
5436,2021년 3월 30일,4,굴김소,재밌어요
5437,2021년 4월 12일,5,김승원,👍
5438,2021년 4월 10일,5,진기훈,굿좝굿좝
5439,2021년 3월 25일,5,눅눅,재밌습니다
5440,2021년 3월 24일,5,이하진,재미있네요
5441,2021년 3월 25일,5,장은주,지짜대박
5442,2021년 3월 25일,5,황사용자유찬,꿀르잼
5443,2021년 3월 25일,5,신희준,꿀잼
5444,2021년 3월 24일,5,김동철,재밌습니다
5445,2021년 3월 23일,5,정직원3,굿
5446,2021년 3월 25일,5,JH Park,굿
5447,2021년 3월 17일,5,유동영,굿
5448,2021년 3월 21일,5,이동엽,굿
5449,2021년 3월 17일,5,p_박우파,할만함
5450,2021년 3월 19일,5,김성현,토둔!
5451,2021년 3월 22일,5,복진홍,잼남
5452,2021년 3월 19일,5,장지영,👍
5453,2021년 3월 16일,4,최웅,재미있다.
5454,2021년 3월 13일,4,히딩크,중독성좋은데여?
5455,2021년 3월 10일,5,김준,조아용
5456,2021년 3월 14일,5,봄여름가을겨울,재미있음
5457,2021년 3월 15일,5,생또후이,재미있는 게임
5458,2021년 3월 11일,5,한기수,굿굿
5459,2021년 3월 13일,5,승준이,굿
5460,2021년 3월 14일,5,멋진지니씨,잼나네
5461,2021년 3월 10일,5,울시간도없다,꿀잼
5462,2021년 2월 26일,5,슈발,재밌서데게
5463,2021년 2월 28일,5,유건희,아주 재미있음.
5464,2021년 3월 9일,5,shepherd shepherd,재밋어여
5465,2021년 2월 19일,5,에이맨,즐거워용
5466,2021년 2월 13일,5,테리우스K,재밌음ㅋ
5467,2021년 2월 22일,5,범고래,재밌어유
5468,2021년 2월 25일,5,강강태암,꾸르르느느잼
5469,2021년 2월 8일,5,Young hwa Kim,5점드림
5470,2021년 2월 25일,5,X O,나이스 개꿀잼
5471,2021년 3월 8일,5,정지훈,잼있음
5472,2021년 2월 24일,5,김대찬,재미있네요
5473,2021년 2월 28일,5,김선재,재미나다
5474,2021년 3월 9일,5,블리츠쿠앤쿠,굳
5475,2021년 3월 9일,4,YJ Lee,굿
5476,2021년 3월 2일,4,이범철,굿굿
5477,2021년 2월 17일,5,박성빈,굿
5478,2021년 2월 16일,5,곽윤효,재밌다
5479,2021년 3월 1일,5,최승우,굿
5480,2021년 2월 23일,5,문태준,개꾸르잼
5481,2021년 2월 11일,5,요롱뇽모으기,응금모잼
5482,2021년 2월 25일,1,박진완,카라스 망겜
5483,2021년 2월 22일,5,변형주,꿀쟁ㅇ
5484,2021년 3월 5일,5,조계진,잼따링잼따
5485,2021년 2월 22일,5,김광현,꿀잼!
5486,2021년 3월 2일,5,이준우,👍🏿
5487,2021년 2월 24일,5,김진우,유잼~~~
5488,2021년 2월 16일,5,됴하,쫄잼
5489,2021년 2월 28일,5,박명우,재밌음
5490,2021년 2월 11일,5,김민석,잼씀
5491,2021년 2월 15일,5,Sung Jin Noh,재밌어여
5492,2021년 2월 26일,5,곽정환,재밌어요
5493,2021년 2월 25일,5,김태호?,재밌어요
5494,2021년 2월 16일,5,김기덕,재밌음
5495,2021년 2월 14일,5,세종시불도저,짱
5496,2021년 3월 6일,5,태성시인,잼다
5497,2021년 2월 25일,4,이성수,잼
5498,2021년 2월 24일,5,김건우,재밌음
5499,2021년 2월 18일,4,Na DS,잼
5500,2021년 3월 1일,5,mark mark,잼
5501,2021년 2월 12일,5,이재규,꽤잼
5502,2021년 2월 26일,3,심현규,ok
5503,2021년 2월 13일,5,박범우,재밌어요
5504,2021년 2월 4일,5,Google 사용자,진짜 재밌습니다
5505,2021년 2월 3일,5,홍sense,잼내용ㅎㅎㅎ
5506,2021년 2월 2일,5,Taewoo KIM,재밌네여 ㅎㅎ
5507,2021년 2월 5일,5,서현우,재미있어요
5508,2021년 2월 6일,5,정기훈,굳
5509,2021년 2월 4일,5,임도훈,굳
5510,2021년 2월 4일,5,이민재,굿
5511,2021년 2월 9일,1,강호두,존망게
5512,2021년 2월 11일,1,안재철,개노잼
5513,2021년 2월 7일,5,이용희,잼나요
5514,2021년 2월 7일,5,우유머니,재밋어요
5515,2021년 2월 5일,5,이게무슨일인겨,잼남
5516,2021년 2월 7일,5,박민규,잼
5517,2021년 2월 2일,5,김민규,재밌음
5518,2021년 2월 6일,5,임태현,꿀잼
5519,2021년 1월 31일,5,mang Coco,힝재밋엉
5520,2021년 1월 30일,5,gyo woon Gu,재밌어용😃😃
5521,2021년 1월 29일,3,김진영,걍그래요ㅎㅎㅎ
5522,2021년 1월 30일,5,여러분들힘내세요,재밋음
5523,2021년 1월 30일,4,송아진,굳
5524,2021년 2월 1일,4,정세엽,굿
5525,2021년 1월 29일,5,터너,굿
